,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
29344,5AwfOQeLYaIELT5MBQz1BL,WE ARE FURY;Micah Martin,Signal Fires,Demons,48,266648,False,0.508,0.843,4,-4.752,1,0.106,0.0413,0.00221,0.14,0.148,159.951,4,dubstep
29595,6jOrUDc3NV0q9VboBIKeLF,Man Cub;APEK;April Bender,Impressions,Wrong To Let You Go,43,215250,False,0.474,0.703,8,-6.232,1,0.0342,0.0125,0.0,0.21,0.443,151.983,4,dubstep
29318,6bKr1OdjfJq2zv297uQlCq,SLANDER;Synymata;neverwaves,When I'm With You (feat. neverwaves),When I'm With You (feat. neverwaves),47,258000,False,0.403,0.75,11,-4.781,1,0.0419,0.0157,0.0,0.117,0.187,145.204,4,dubstep
29625,0X5L64QO8VX9nUgI7Evti9,Pixel Terror;Aviella,Upgrade,Enigma,44,212957,False,0.668,0.917,1,-4.478,1,0.118,0.00427,0.00491,0.101,0.344,142.047,4,dubstep
29542,6NzRbyRf0kWku9n9M32Fs0,WE ARE FURY;Derek Joel,DUALITY,Poison,44,243428,False,0.578,0.79,4,-5.424,0,0.196,0.00604,0.0,0.111,0.151,139.987,4,dubstep
29622,3ZNhFhshMLjGQraO4pvpDR,Danny Olson;Vo Williams,Night Falls,Night Falls,39,225705,False,0.627,0.921,4,-4.859,1,0.189,0.0315,3.37e-06,0.0699,0.392,170.028,4,dubstep
29694,6zJob7NjhfptpxyO0SgTyu,Tritonal;Codeko;Seven Lions;SLANDER;Dabin;Dylam Matthew,Tritonia 400,Superhuman / First Time (Tritonia 400) - Tritonal Mashup,0,273772,False,0.566,0.69,11,-7.614,1,0.0421,0.0269,0.0015,0.85,0.163,128.0,4,dubstep
29158,7egj375ez0KtF3bYCfAHdZ,ILLENIUM;Bahari,Crashing (feat. Bahari),Crashing (feat. Bahari),49,230000,False,0.582,0.681,5,-6.138,1,0.0458,0.342,0.0,0.186,0.273,95.995,4,dubstep
29198,3oScR09PETzUhMmzc9aDqx,SLANDER;Kiiara,Nothing Hurts Like Goodbye (with Kiiara),Nothing Hurts Like Goodbye (with Kiiara),53,202285,False,0.672,0.683,7,-7.759,1,0.0491,0.0152,2.05e-05,0.134,0.19,140.057,4,dubstep
29662,1F1yF2KSilU2YLOMuYYf71,Blanke;Deathpact,Mitosis,Mitosis,46,223098,False,0.582,0.78,7,-4.519,1,0.0506,0.00365,0.0447,0.111,0.227,142.022,5,dubstep
29597,1nPfUuE8XYrnsaToI81yyO,Sarantis,"Collection, Vol. 1",Epihirisis Apollon,26,194720,False,0.778,0.672,9,-8.284,1,0.0286,0.599,0.743,0.109,0.707,102.162,3,dubstep
29788,2lygbmCHLojLwqkS7QRP1t,HALIENE,Saving Light (Acoustic),Saving Light - Acoustic,36,200387,False,0.348,0.364,4,-9.648,0,0.0333,0.52,0.0,0.103,0.13,130.061,4,dubstep
29380,2nSvBHxMZz5buzG93DM2xr,12th Planet;Bandlez;Barely Alive;Chibs;Dirtyphonics;Disciple;Dodge & Fuski;Eliminate;Fox Stevenson;Infekt;Modestep;MVRDA;Myro;Oliverse;PhaseOne;SampliFire;Terravita;Virus Syndicate;Virtual Riot,Disciple Alliance Vol. 5,We Don't Play,47,298400,False,0.592,0.937,11,-5.453,0,0.158,0.00418,7.58e-06,0.406,0.339,150.096,4,dubstep
29938,5VxyIwQRhDMX08RPzkxQz6,Feint;Hybrid Minds;Koven,Liquicity Drum & Bass 2017,Take It In - Hybrid Minds Remix,24,320914,False,0.546,0.717,2,-3.613,1,0.0384,0.00491,0.0534,0.777,0.0372,87.491,4,dubstep
29425,6HYx52WlKFIQxiOJg1eY2n,Tisoki,No Rules,No Rules,37,130100,True,0.678,0.992,10,-0.644,0,0.096,0.123,0.709,0.629,0.761,150.07,4,dubstep
30925,2rgtCOVK2tpfao2VjURn84,David Guetta;Sam Martin,Listen,Lovers on the Sun (feat. Sam Martin),69,203520,False,0.645,0.891,6,-2.505,0,0.0387,0.0932,3.88e-06,0.379,0.568,124.915,4,edm
30528,67awxiNHNyjMXhVgsHuIrs,DJ Snake;Lil Jon,Turn Down for What,Turn Down for What,71,213733,False,0.818,0.799,1,-4.1,0,0.156,0.00107,0.128,0.057,0.0815,100.014,4,edm
30570,4BuKcv3m61D3feQaJVW4oF,Ritviz,Mimmi,Pukaar,47,136751,False,0.534,0.476,7,-8.268,1,0.0325,0.0337,0.0,0.629,0.593,106.891,4,edm
30659,0siYMEsGrzzzlWLXK5zJfS,Joel Corry;RAYE;David Guetta,BED,BED,76,178087,False,0.671,0.782,6,-4.593,1,0.0341,0.0142,0.00221,0.333,0.618,123.989,4,edm
30922,6LHXb1sGs72iTmpSr0603b,Martin Garrix;Breathe Carolina,Something,Something,63,163124,False,0.556,0.939,11,-5.99,1,0.039,0.00245,0.915,0.121,0.152,127.992,4,edm
30432,4S5LBQbKGxsBOx6oONwaEq,Clean Bandit;Sean Paul;Anne-Marie,Cardio Tracks,Rockabye,4,250456,True,0.724,0.759,9,-3.996,0,0.0544,0.411,0.0,0.437,0.765,101.943,4,edm
30860,4h8Pmw3RELdsanPjssyJoB,The Chainsmokers,World War Joy,Push My Luck,58,181853,False,0.563,0.645,2,-6.422,1,0.0428,0.293,0.0,0.202,0.523,89.976,4,edm
30714,47VUUYV4pWnUDaeMAOn4t1,Ritviz,Ved,Jeet 2.0,45,186666,False,0.685,0.44,0,-7.08,1,0.0508,0.415,0.0,0.439,0.834,99.056,4,edm
30175,3YBI2buUJJOgjtPB14dO7v,Robin Schulz;Tom Walker,Hit After Hit,Sun Will Shine,0,201700,False,0.534,0.714,6,-6.347,0,0.0629,0.00633,0.0,0.0879,0.415,125.99,4,edm
30607,29OndNHNt4cyEm0CzpKRkG,Ellie Goulding,Fifty Shades Of Grey (Original Motion Picture Soundtrack),"Love Me Like You Do - From ""Fifty Shades Of Grey""",59,250266,False,0.258,0.659,5,-5.903,0,0.0596,0.253,0.0,0.111,0.272,189.558,4,edm
30870,3sQjkRr8eKcf6KoUgEjB0Z,twocolors,Night Drive Autumn/Winter 2022/23,Passion,0,165365,False,0.695,0.756,4,-7.659,0,0.0423,0.0449,0.000174,0.298,0.413,123.033,4,edm
30452,55sgQENF3LY1sUcJUwasLl,Skrillex;Justin Bieber;Don Toliver,Don’t Go (with Justin Bieber & Don Toliver),Don’t Go (with Justin Bieber & Don Toliver),69,168253,False,0.689,0.695,11,-5.22,1,0.0429,0.019,0.0,0.123,0.359,75.05,4,edm
30782,7ks6AZmFcm3Y6PGGxGSmlB,David Guetta,Nothing but the Beat (Ultimate Edition),Where Them Girls At (feat. Nicki Minaj & Flo Rida),73,194840,True,0.666,0.876,3,-3.078,1,0.0414,0.055,0.0,0.259,0.552,129.884,4,edm
30583,5XND8aufA4UvtqAgARcjfN,K-391;RØRY,Aurora,Aurora,61,164166,False,0.498,0.689,6,-5.849,0,0.0772,0.0784,0.0,0.188,0.176,143.804,4,edm
30076,1jT2yBR6qi5mrGwFGIeKmR,Tiësto;Ava Max,Back to School!,The Motto,0,164818,False,0.754,0.763,7,-4.627,0,0.0435,0.0301,2.23e-05,0.0901,0.464,117.953,4,edm
30374,40t55nQzpBz95XU3goGALJ,Jonas Blue;Julian Perretta,Beats Electro Mood,Perfect Melody,1,159850,False,0.815,0.771,8,-6.052,0,0.0392,0.104,0.0027,0.067,0.546,117.941,4,edm
30890,57lzmrirh8ORbMLrSMoEnI,twocolors;Pascal Letoublon,Arbeitsmusik Herbst/Winter 2022/2023,Break Up,0,157804,False,0.679,0.683,11,-7.739,0,0.112,0.0219,0.0,0.182,0.287,123.064,4,edm
30136,6j1yDGV547WxP9NZQ44pUd,Avicii,Autopilot,Wake Me Up - Radio Edit,1,246813,False,0.524,0.807,2,-4.16,1,0.0579,0.00415,0.000834,0.212,0.62,124.127,4,edm
30158,2nEntnpNpsJNhw1wLY8O96,Ritviz,Ved,Jeet,58,184848,False,0.787,0.734,0,-6.465,1,0.0703,0.364,0.000995,0.0625,0.644,98.989,4,edm
30293,60FqdDT6RNvvXoG4673jtH,Swedish House Mafia;John Martin,Beats Electro Mood,Don't You Worry Child - Radio Edit,0,211360,False,0.609,0.83,11,-3.229,0,0.0552,0.117,0.0,0.18,0.478,128.986,4,edm
30676,14sOS5L36385FJ3OL8hew4,Kygo;Sandro Cavazza,Happy Now,Happy Now,69,211362,False,0.693,0.575,9,-6.998,1,0.0801,0.374,0.0,0.252,0.492,117.999,4,edm
30324,79WthgBijQ7koBeL5Sbw2W,Joel Corry;Mabel,Upbeat 20's,I Wish,3,181728,False,0.686,0.856,9,-2.717,0,0.0426,0.0896,0.0,0.0648,0.733,123.997,4,edm
30761,2YDOjCfkGciEXxSutB6LJR,Bob Sinclar;FISHER;Steve Edwards,World Hold On (FISHER Rework),World Hold On - FISHER Rework,73,178304,False,0.771,0.883,1,-5.243,0,0.0584,0.00596,0.00607,0.135,0.895,127.008,4,edm
30070,1fSfbrzIlBuT1XIjqRe1eM,Marshmello;Jonas Brothers,pov: it's 2021,Leave Before You Love Me,0,154983,False,0.724,0.744,7,-4.757,1,0.0398,0.00219,4.49e-06,0.116,0.645,119.978,4,edm
30358,1eGW1YBT17a5G1hKPWrpW7,Kygo;Dean Lewis,Lost Without You (with Dean Lewis),Lost Without You (with Dean Lewis),75,203609,False,0.621,0.575,11,-6.243,1,0.0564,0.265,0.0,0.0932,0.343,117.887,4,edm
30362,3lj59hy6FrRDyYNo8Onuud,Barren Gates,Devil,Devil,66,176000,False,0.507,0.864,6,-1.421,0,0.168,0.343,2.57e-05,0.0891,0.41,150.075,4,edm
30107,1Lim1Py7xBgbAkAys3AGAG,Major Lazer;MØ;DJ Snake,Peace Is The Mission (Extended),Lean On,73,176561,False,0.723,0.809,7,-3.081,0,0.0625,0.00346,0.00123,0.565,0.274,98.007,4,edm
30268,2PkBAXnfavpSySBRWaoxjf,Becky Hill;David Guetta,Arbeitsmusik Herbst/Winter 2022/2023,Remember,0,161386,False,0.626,0.864,8,-3.12,1,0.0378,0.0682,0.0,0.087,0.555,123.833,4,edm
30830,58PeAWeOz9yVemSLoeYyKZ,Major Lazer;Nucleya;Rashmeet Kaur;Diplo,Music Is The Weapon (Reloaded),Jadi Buti (feat. Rashmeet Kaur),44,163846,False,0.902,0.816,5,-2.999,0,0.0397,0.212,0.0,0.082,0.912,104.003,4,edm
30139,6sCtkVwY1hRM1IY8BI1arV,Avicii,OO's Music Grandi Successi,Wake Me Up - Radio Edit,0,246813,False,0.524,0.807,2,-4.16,1,0.0579,0.00415,0.000834,0.212,0.62,124.127,4,edm
30185,2hrUO4drrO63i7FYbCLBl2,Clean Bandit;Sean Paul;Anne-Marie,What Is Love? (Deluxe Edition),Rockabye (feat. Sean Paul & Anne-Marie),72,251173,False,0.717,0.73,9,-4.729,0,0.0568,0.383,0.0,0.398,0.792,102.002,4,edm
30711,7DgkSYT6vh3UAYQlFbsj6z,Cheat Codes;AJ Mitchell,Hate You + Love You (feat. AJ Mitchell),Hate You + Love You (feat. AJ Mitchell),64,198874,False,0.755,0.689,5,-4.463,1,0.0305,0.0693,0.0,0.394,0.638,140.013,4,edm
30625,71Om1XpFNVscs2mtgwL8Hi,Mabel,Helloween Party,Bad Behaviour,0,205880,False,0.797,0.812,0,-4.334,1,0.0414,0.00451,2.19e-06,0.0787,0.421,106.998,4,edm
30948,6lEhMz4mESjFFEhvwleO1R,Eric Prydz,Larga Vida al Electro,Every Day,0,434666,False,0.477,0.728,7,-5.978,0,0.0378,0.00298,0.258,0.124,0.0341,125.981,4,edm
30308,3P3pw6C19j31Rnzgo3JG7o,Jonas Blue;JP Cooper,Blue,Perfect Strangers,76,196613,False,0.73,0.861,1,-4.1,1,0.0451,0.39,0.0,0.213,0.704,117.965,4,edm
30814,1JDIArrcepzWDTAWXdGYmP,Zedd;Selena Gomez,True Colors,I Want You To Know,66,240000,False,0.58,0.846,9,-2.876,0,0.0573,0.00537,6.62e-06,0.145,0.366,129.998,4,edm
30309,3S9b5ink1kHrrKql3FdDI2,Ryllz,Nemesis,Nemesis,63,160529,False,0.63,0.768,9,-4.891,1,0.0767,0.0266,0.439,0.364,0.32,104.913,4,edm
30771,3KruoUtSkm84Az0bJunnxl,Tiësto,Baila Conmigo,Baila Conmigo,76,146249,False,0.652,0.855,7,-6.411,1,0.0775,0.00658,0.409,0.341,0.0834,127.964,4,edm
30868,2DAVD5mqfsRCI4mOg5md1R,Duke Dumont,Beginner Ride (Sweat & Burn),Ocean Drive,0,206320,False,0.67,0.776,8,-4.091,0,0.047,0.00388,0.000189,0.122,0.624,115.034,4,edm
30326,2J3JETBGdQdjCOzIRmoeWc,MEDUZA;Becky Hill;Goodboys,Beats Electro Mood,Lose Control,1,168387,False,0.597,0.527,10,-8.658,0,0.0412,0.127,0.0,0.14,0.535,123.946,4,edm
30059,0nrRP2bk19rLc0orkWPQk2,Avicii,True,Wake Me Up,85,247426,False,0.532,0.783,2,-5.697,1,0.0523,0.0038,0.0012,0.161,0.643,124.08,4,edm
30301,0zFcYzwaLbJAhg7bvSVavv,Lost Stories;Jonita Gandhi;Ashwin Adwani,Mai Ni Meriye,Mai Ni Meriye,52,172901,False,0.616,0.505,4,-6.786,1,0.0808,0.441,0.00456,0.219,0.671,96.036,4,edm
30671,19GqnCuVdOlSPHp6rHdYR2,Avicii,Live A Life You Will Remember,The Nights,58,178057,False,0.528,0.823,6,-5.294,1,0.0407,0.0202,0.0,0.217,0.686,125.992,4,edm
30620,7wYbJEHoHnKdoQw7GcbjYe,Years & Years;Gryffin,Larga Vida al Electro,Desire - Gryffin Remix,0,268840,False,0.543,0.875,10,-5.069,0,0.0514,0.0622,0.0,0.157,0.415,122.058,4,edm
31455,2FqkTu4FhwDWn9hzEaWWCE,The Chainsmokers,So Far So Good,I Love U,69,185522,False,0.651,0.719,8,-5.804,1,0.0318,0.143,3.62e-05,0.0948,0.81,103.981,4,electro
31794,0M4RJYdcJ9t2f89WxBfO2f,Kylie Minogue,Christmas Time,Santa Baby,0,202546,False,0.685,0.391,1,-7.183,1,0.0435,0.744,0.0,0.142,0.443,87.101,4,electro
31210,3OJG7Q6YeJJogzBv7uLAAk,DJ Snake;Justin Bieber,Autopilot,Let Me Love You,0,205946,False,0.475,0.715,8,-5.371,1,0.058,0.0863,2.67e-05,0.135,0.159,199.892,4,electro
31311,3m4Hf0cD3BCKCT9PD0QAxO,Bazzi,I'm Blue - Hits of 2022,Heaven,0,153391,False,0.798,0.575,5,-5.515,0,0.035,0.14,3.62e-06,0.056,0.683,114.986,4,electro
31741,7GkCm4wRDhB0WhyOovlLfm,Years & Years,Fiesta de disfraces vol. II,Shine,0,255506,False,0.667,0.717,1,-5.21,0,0.0349,0.193,0.0,0.104,0.495,108.006,4,electro
31580,6IbnUaczZBT34DhaD6S18F,MARINA,Electra Heart (Deluxe),Bubblegum Bitch,78,154666,True,0.495,0.856,0,-5.123,0,0.0311,0.000219,0.0,0.103,0.609,158.024,4,electro
31852,15vzANxN8G9wWfwAJLLMCg,The Chainsmokers,Paris,Paris,71,221520,False,0.646,0.644,2,-6.763,1,0.031,0.0243,0.0,0.0888,0.251,99.999,4,electro
31547,7o2G318KZiekaMH0tNEwQB,Jax Jones;Years & Years,Queda poco para la PAES,Play,0,186386,False,0.759,0.815,11,-6.544,0,0.0428,0.0127,0.0,0.269,0.597,125.052,4,electro
31438,4J0MK1go6edXYbMA34FxTo,Alessia Cara,Pop Christmas 2022,Make It To Christmas,0,211013,False,0.535,0.522,2,-7.87,1,0.0363,0.131,0.0,0.438,0.305,77.054,4,electro
31679,5H3TCfiw0CQTX1XU7A9TXM,Melanie Martinez,Cry Baby (Deluxe Edition),Cake,76,199681,False,0.518,0.655,8,-6.255,1,0.0826,0.381,0.0,0.271,0.29,156.992,4,electro
31936,793OuR8rJ0zpVp708ONAxO,Matoma;Jonah Kagen,Summer Feeling,Summer Feeling,68,180600,False,0.651,0.702,10,-7.833,1,0.0876,0.0256,4.87e-05,0.129,0.539,124.924,4,electro
31637,5ywMdbYK6YThy10BMT7tBw,Cali Y El Dandee;Sebastian Yatra,Perreo Tenebroso Vol. 3,Locura,0,209440,False,0.758,0.778,8,-3.562,1,0.0657,0.0806,0.0,0.198,0.532,92.983,4,electro
31867,2YDOjCfkGciEXxSutB6LJR,Bob Sinclar;FISHER;Steve Edwards,World Hold On (FISHER Rework),World Hold On - FISHER Rework,73,178304,False,0.771,0.883,1,-5.243,0,0.0584,0.00596,0.00607,0.135,0.895,127.008,4,electro
31605,5Q5TNh4wr6CPoXKrI2H6gx,Lucky Luke;Emie,Drüg,Drüg,57,219260,False,0.685,0.496,0,-8.382,0,0.238,0.314,0.804,0.138,0.0569,124.987,4,electro
31891,1dkTK75VypDn4ExHMuSwdd,Bryce Vine;lovelytheband,Hip Hop & R'n'B,Miss You a Little,0,168180,False,0.636,0.886,0,-4.76,1,0.0433,0.347,0.0,0.171,0.589,140.888,4,electro
31070,3g0mEQx3NTanacLseoP0Gw,The Chainsmokers;ILLENIUM;Lennon Stella,World War Joy,Takeaway,75,209880,False,0.528,0.511,3,-8.144,1,0.0324,0.126,0.0,0.101,0.351,100.1,4,electro
31825,0sfgF2kM3yrZbkLmAbjSo6,Alok;Zafrir,Vale Vale,Vale Vale,48,193432,False,0.475,0.896,1,-5.696,0,0.0765,0.000332,0.0734,0.429,0.305,133.998,4,electro
31470,5HOlPj1GPGrp8sbad1BPDU,Topic;A7S,Weekend Baby,Breaking Me,0,166793,False,0.789,0.72,8,-5.652,0,0.217,0.223,0.0,0.129,0.664,122.031,4,electro
31384,1KR9TkyhxqqpOk45WAm7bM,Alan Walker;Jamie Miller,Walker Racing League,Running Out Of Roses,67,136563,False,0.753,0.539,3,-6.946,1,0.0393,0.0505,0.0,0.0664,0.443,124.015,4,electro
31209,3HSWaauCSlQ8TSdvEZYjVh,DJ Snake;Justin Bieber,Girls Night,Let Me Love You,0,205946,False,0.475,0.715,8,-5.371,1,0.058,0.0863,2.67e-05,0.135,0.159,199.892,4,electro
31572,0E9ZjEAyAwOXZ7wJC0PD33,Dynoro;Gigi D'Agostino,In My Mind,In My Mind,79,184560,False,0.694,0.77,6,-5.335,1,0.149,0.176,1.1e-05,0.118,0.163,125.905,4,electro
31379,374kqY6VFcdZYtN9FCxJxG,Julia Michaels,Concierto en la ducha,Heaven,0,191813,False,0.554,0.371,7,-9.104,0,0.0361,0.855,0.0,0.0838,0.245,199.828,3,electro
31929,0SSIu4CcGITHdatDmjlA6H,TELYKast;Loren Gray,Nobody To Love (with Loren Gray),Nobody To Love (with Loren Gray),60,146372,False,0.734,0.823,9,-3.684,0,0.0853,0.0937,0.0,0.0853,0.409,122.143,4,electro
31879,3z5ITnx50sxmTospLAcM03,DJ Snake;Dhee;Arivu;Santhosh Narayanan,Enjoy Enjaami - Spotify Singles (with Dhee feat. Arivu & Santhosh Narayanan),Enjoy Enjaami - Spotify Singles (with Dhee feat. Arivu & Santhosh Narayanan),49,167058,False,0.815,0.688,0,-6.101,1,0.0659,0.00159,4.11e-06,0.111,0.641,101.968,4,electro
31902,6UbfuPifNmblRiaE8vQ08U,Yellow Claw;Yade Lauren,"Los Amsterdam (Remixes, Pt. 1)",Love & War - Yellow Claw G-Funk Remix,63,115546,False,0.725,0.74,8,-5.08,1,0.0323,0.00156,0.000464,0.338,0.827,92.978,4,electro
31059,4vjpLMyL3ZO6aphdYr8XYw,Lauv;Troye Sivan,~how i'm feeling~,i'm so tired...,76,162586,False,0.576,0.736,11,-7.572,1,0.224,0.178,0.0,0.238,0.484,101.928,4,electro
31169,2uDyv5rw4333xY5obTeByt,Alan Walker;Au/Ra,"Walkerverse, Pt. I",Somebody Like U,68,191098,False,0.616,0.691,9,-6.497,1,0.0621,0.156,0.0,0.177,0.207,124.957,4,electro
31250,4a6q8CR2hzLk2plDkSxkfD,Bazzi,Soul Searching,I.F.L.Y.,74,165714,True,0.812,0.519,2,-4.823,1,0.0385,0.379,0.0,0.13,0.554,104.954,4,electro
31811,15BlympuVSfZFROojEMY2M,The Chainsmokers;Daya;ILLENIUM,Don't Let Me Down (Remixes) (feat. Daya),Don't Let Me Down (feat. Daya) - Illenium Remix,63,218933,False,0.428,0.656,11,-3.712,1,0.075,0.0751,0.181,0.15,0.355,79.648,4,electro
31346,2uifvQC89qkZE7HYL2aqhg,Charli XCX;Rina Sawayama,Mellow Electronic Pop,Beg for You,0,168053,False,0.788,0.945,9,-5.091,1,0.0599,0.223,2.97e-06,0.115,0.466,128.036,4,electro
31597,0plHxOMINqM8unyGEHchCD,Carly Rae Jepsen,"It's Christmas, Let's Dance",It's Not Christmas Till Somebody Cries,0,172250,False,0.793,0.666,7,-6.195,1,0.0598,0.118,2.48e-05,0.296,0.783,119.985,4,electro
31320,36Bu1ED7D3OiNzq48VoRYf,Charli XCX;Rina Sawayama,Running Songs,Beg for You,0,168053,False,0.788,0.945,9,-5.091,1,0.0599,0.223,2.97e-06,0.115,0.466,128.036,4,electro
31627,2MzU5lu3pSa0WkDKT13NqX,Afrojack;R3HAB;Au/Ra,Beats Electro Mood,Worlds On Fire,1,174193,False,0.621,0.756,5,-5.623,1,0.114,0.0752,1.17e-06,0.65,0.265,124.039,4,electro
31544,3IT6wMBpuSOiTmM79vanaE,Nessa Barrett,Your Perfect Soundtrack,die first,0,177108,False,0.444,0.669,8,-6.727,0,0.125,0.0669,0.0,0.124,0.44,183.441,4,electro
31624,0OJN2A3Qyvd7pwSF0AIteC,NOTD;shy martin,Keep You Mine,Keep You Mine,68,174760,False,0.81,0.788,10,-3.663,1,0.0447,0.267,0.000172,0.196,0.845,135.991,4,electro
31695,7iDWdPF81DIex21TDzJgHv,Moby;Jim James,LUGNA HITS,Porcelain - Reprise Version,0,353878,False,0.413,0.252,11,-13.031,0,0.0291,0.561,0.516,0.113,0.0536,91.925,4,electro
31159,3MEYFivt6bilQ9q9mFWZ4g,Marshmello,Alone,Alone,73,273802,False,0.631,0.953,2,-3.739,1,0.0343,0.0241,0.0155,0.108,0.422,141.99,4,electro
31199,0ohRAI2OS61ulh4cJs4i2e,Swedish House Mafia;Knife Party,Electro sounds,Antidote - Radio Edit,0,177249,False,0.648,0.86,7,-4.974,1,0.11,0.00636,0.0289,0.135,0.625,128.03,4,electro
31664,21RzyxY3EFaxVy6K4RqaU9,Loud Luxury;Brando,Body,Body,75,163216,False,0.752,0.764,1,-4.399,1,0.038,0.0476,9.44e-05,0.0543,0.582,121.958,4,electro
31599,2mZEu8RtvC35q1Lwjg1zMd,RÜFÜS DU SOL,Mellow Electronic Pop,Treat You Better,0,273640,False,0.599,0.539,8,-5.897,1,0.034,0.356,5.43e-06,0.102,0.188,121.942,4,electro
31789,1xyUCr7dIJYaUaaiDf4Q1L,blackbear,everything means nothing,queen of broken hearts,67,171171,True,0.717,0.712,0,-6.098,1,0.0765,0.00663,0.0,0.0756,0.825,97.019,4,electro
31382,5Wqr7Yxoq4YsPWBLUXNalY,Julia Michaels,Best Road Trip Pop Tunes,Orange Magic,0,173937,False,0.563,0.671,0,-5.458,1,0.0295,0.00683,0.0,0.139,0.374,80.018,4,electro
31938,4R8BdwRidxAWaYyFNU00P1,Ruelle,Up In Flames,War Of Hearts,71,226216,False,0.479,0.781,9,-6.344,0,0.124,0.221,0.55,0.0964,0.258,147.961,3,electro
31427,5kSqoH8sxJfyzjbt5l4LUr,Alessia Cara,Pop Fun and Christmas Music 2022,Make It To Christmas,0,211013,False,0.535,0.522,2,-7.87,1,0.0363,0.131,0.0,0.438,0.305,77.054,4,electro
32521,5nIrdpo8eXQU3YgZelEXkd,Vigiland;Tham Sway,Shots & Squats,Shots & Squats,64,171799,True,0.807,0.812,5,-5.009,0,0.106,0.00773,0.000501,0.236,0.242,128.012,4,electronic
32737,55kDJdv7pymmG4URJlVTYR,Oliver Koletzki,The Arc of Tension,Tankwa Town,50,453506,False,0.736,0.401,7,-11.285,1,0.0476,0.102,0.293,0.0938,0.0543,100.008,4,electronic
32740,6HfKUHjHuev7pYC0bFS1v5,Modeselektor,Tsugi Chill-Out,Tacken,1,200389,False,0.64,0.533,10,-8.951,0,0.0417,0.0867,0.24,0.17,0.176,103.027,4,electronic
32660,2RoTe14GxtkU0ZzCgKys5X,Multani,Old World Songs in a New World Order,Kalyan,25,187684,False,0.763,0.414,1,-11.165,1,0.0845,0.0829,0.637,0.0552,0.498,125.0,4,electronic
32411,2pSsHnjAgEPjHmet7ChlHQ,James Blake;SZA,Friends That Break Your Heart,Coming Back (feat. SZA),65,195905,True,0.653,0.496,10,-7.262,0,0.0868,0.625,0.274,0.151,0.102,86.013,4,electronic
32678,7kXmJwrZGIhDaLT9sNo3ut,The Chemical Brothers,Surrender,Hey Boy Hey Girl,65,290493,False,0.632,0.92,2,-4.976,1,0.0531,0.119,0.508,0.114,0.363,127.001,4,electronic
32626,5zSLlhe4kThCv0otCTv5CL,22 Void Beats;Sneaky Ollie;Milano The Don,Motivation,Motivation,38,118583,False,0.469,0.95,9,-6.459,1,0.443,0.0264,0.00453,0.19,0.312,149.883,4,electronic
32513,5QRhs05R9MOXHQC2OOn5bq,Innellea,Distorted Youth EP,Loss Of Hope,45,439024,False,0.682,0.927,5,-6.129,0,0.0373,0.133,0.842,0.0918,0.113,122.998,4,electronic
32859,4kJWtxDDNb9oAk3h7sX3N4,deadmau5,Strobe,Strobe,45,634151,False,0.436,0.524,8,-7.754,0,0.038,0.00947,0.901,0.114,0.0365,128.02,4,electronic
32136,6re8Gb0JHD69k5B53tCAF6,HXE,Overnight,Overnight,49,73534,True,0.812,0.474,2,-6.966,1,0.36,0.168,4.89e-05,0.182,0.476,158.121,4,electronic
32811,3x2djB2lM7twnO8D2M6A0C,Yellow Claw,Trap Anthem,Trap Anthem,46,147378,True,0.618,0.977,11,-2.615,0,0.216,0.00809,0.643,0.303,0.65,150.067,4,electronic
32076,0RVmOh80HfpuygCBt2d1va,DJ Snake,Disco Maghreb,Disco Maghreb,64,184799,False,0.655,0.923,7,-3.5,1,0.216,0.0581,0.00259,0.382,0.45,99.961,4,electronic
32636,5VN1XdYltgHjqsOh4kGrsD,Tunacola,Todos los Veranos del Mundo,Guachita,36,204173,False,0.418,0.655,3,-6.112,1,0.0523,0.518,2.08e-05,0.0834,0.376,73.825,4,electronic
32973,6Lug1sWzQOhfySNlsmDNkI,Sahalé,Buddha Bar (by Sahalé & Ravin),Sapana,41,284709,False,0.823,0.521,2,-14.675,0,0.0361,0.73,0.823,0.119,0.431,110.025,4,electronic
32938,6INLpBxo9F5QMer04VXEnd,Air,Moon Safari,Sexy Boy,59,298466,False,0.437,0.652,0,-6.152,1,0.0288,0.0011,0.614,0.111,0.211,111.888,4,electronic
32899,4aJNMwyjD2xCEE2aWNbm2g,Francisca Valenzuela,Buen Soldado,Esta Soy Yo,35,198200,False,0.768,0.893,0,-4.443,1,0.0334,0.508,2.24e-05,0.0623,0.79,135.082,4,electronic
32280,7ahLXEQsn8588vLthwT4ud,CA7RIEL,LIVRE,Vibra Alta,42,194666,False,0.739,0.726,11,-6.384,0,0.192,0.285,0.0,0.108,0.58,89.997,4,electronic
32883,6eCRmIS436mdOdcUJbglWo,Space Motion,Twisted Voice,Twisted Voice,44,402439,False,0.815,0.849,11,-8.145,0,0.114,0.000629,0.718,0.625,0.522,123.016,4,electronic
32761,0qmjmWM5WKoSWC7KCFnhcS,Dualist Inquiry;Kavya Trehan,Dreamcatcher,Zero Hour,26,226255,False,0.581,0.723,0,-8.381,1,0.0311,0.227,0.139,0.425,0.268,103.944,4,electronic
